vessel_name,year,vessel_type,attack_type,place,coord,latitude,longitude,distance
BAK DA 5,2021,Tug,Boarded,Manila Bay,14:33.60N —120:56.02E,14.5666666666667,120.933888888889,4.36691841812966
Alea,2021,Bulk Carrier,Boarded,Singapore,01:16.7N —104:16.6E,1.26861111111111,104.268333333333,20.4282014688945
RB Eden,2021,Bulk Carrier,Boarded,Singapore,01:16.37N —104:16.49E,1.27694444444444,104.280277777778,21.1324018307259
Cape Lily,2021,Bulk Carrier,Boarded,Singapore,01:15.8N —104:13.7E,1.25222222222222,104.218611111111,17.236270452234
TR Aramis,2021,Container,Boarded,Manila,14:33.4N —120:55.2E,14.5511111111111,120.917222222222,6.8370782800734
Mount Butler,2021,Container,Boarded,Manila,14:33.9N —120:55.2E,14.5525,120.917222222222,6.74279747827051
Baltic North,2021,Container,Boarded,Jakarta,05:59.50S —106:54.20E,-5.99722222222222,106.905555555556,20.3888577471312
Nordtiger,2021,Container,Boarded,Manila South,14:33.7N —120:55.4E,14.5519444444444,120.917777777778,6.73300382523488
J Mare,2021,Bulk Carrier,Boarded,Singapore,01:16.10N —104:14.10E,1.26944444444444,104.236111111111,17.4146956642323
AS Romina,2021,Container,Boarded,Manila,14:33.2N —120:55.3E,14.5505555555556,120.9175,6.85207088292312
Star Nike,2021,Bulk Carrier,Boarded,Singapore,01:16.02N —104:12.39E,1.26722222222222,104.210833333333,15.4468711060618
Adventurer,2021,Bulk Carrier,Boarded,Singapore,01:16.6N —104:14.6E,1.26833333333333,104.235,17.3919422493559
Maersk Nussfjord,2021,Container,Boarded,Manila,14:33.59N —120:56.20E,14.5663888888889,120.938888888889,3.95900001685589
CMA CGM,2021,Caimep,Boarded,Manila,14:32.6N —120:54.8E,14.535,120.902222222222,5.68925632492626
Nefeli,2021,Bulk Carrier,Boarded,Singapore,01:15.0N —104:06.5E,1.25,104.101388888889,12.7797981143484
Good Luck I,2021,Bulk Carrier,Boarded,Around 17nm,01:18.0N —106:14.8E,1.3,106.235555555556,195.759798535131
Solar Catie,2021,Product Tanker,Boarded,"Belawan Port,",03:47.2N —098:42.0E,3.78388888888889,98.7,2.08397151926384
Delphinus,2021,Bulk Carrier,Boarded,Singapore,01:16.4N —104:15.8E,1.26777777777778,104.252222222222,18.9744661877652
Asia Graeca,2021,Bulk Carrier,Boarded,Singapore,01:17.3N —104:19.9E,1.28416666666667,104.319166666667,24.7522509961345
Amelia,2021,Product Tanker,Boarded,Singapore,01:15.00N —104:06.81E,1.25,104.1225,12.7827530996493
Oriental Rose,2021,Product Tanker,Boarded,Sandakan Inner,05:48.11N —118:05.76E,5.80305555555556,118.104444444444,4.36960108895064
Rosco Olive,2021,Bulk Carrier,Boarded,Singapore,01:15.8N —104:11.3E,1.25222222222222,104.184166666667,14.8542600867977
Embrace,2021,Bulk Carrier,Boarded,Singapore,01:17.02N —104:13.85E,1.28388888888889,104.240277777778,16.8843025028426
Aegean Angel,2021,Tanker,Boarded,Singapore,01:14.12N —103:58.24E,1.23666666666667,103.973333333333,10.0920119360649
Aegean Angel,2021,Tanker,Boarded,Singapore,01:16.90N —104:19.90E,1.29166666666667,104.341666666667,26.8395482951414
Romandie,2021,Bulk Carrier,Boarded,Singapore,01:14.9N —104:01.7E,1.23583333333333,104.018611111111,9.5863295279157
BW Kronborg,2021,Product Tanker,Steaming,Singapore,01:15.80N —104:12.68E,1.27222222222222,104.218888888889,15.7324250409749
Gladiator,2021,Bulk Carrier,Boarded,Singapore,01:14.6N —104:01.7E,1.235,104.018611111111,9.49443298763279
Seacon 8,2021,Bulk Carrier,Boarded,Singapore,01:14.5N —104:02.0E,1.23472222222222,104.033333333333,9.48424795362668
Name Withheld,2021,Bulk Carrier,Anchored,"Campha Port,",20:54.9N —107:16.7E,20.9025,107.268611111111,11.9170786813828
Nord Penguin,2021,Bulk Carrier,Hours,"Haldia Port,",22:02.48N —088:05.28E,22.0466666666667,88.0911111111111,2.45651173129117
Nordic Seoul,2021,Bulk Carrier,Boarded,Callao,11:59.57S —077:14.10W,-11.9991666666667,-77.2361111111111,12.4919261311186
Port Osaka,2021,Bulk Carrier,Boarded,Callao,12:01.1S —077:10.5W,-12.0169444444444,-77.1680555555556,5.29609832064891
Baker River,2021,Bulk Carrier,Boarded,Callao,12:00.92S —077:11.99W,-12.0255555555556,-77.2108333333333,8.79556553139452
Christoph Schulte,2021,LPG Tanker,Boarded,Cartagena Inner,10:19.2N —075:31.8W,10.3172222222222,-75.5188888888889,9.38262706644488
Seasuccess,2021,LPG Tanker,Boarded,Callao,12:00.59S —077:13.12W,-12.0163888888889,-77.22,10.0908413897764
Admiral,2021,Product Tanker,Boarded,Callao,11:59.5S —077:12.4W,-11.9847222222222,-77.2011111111111,10.3609626246992
Name Withheld,2021,Product Tanker,Boarded,Callao,12:01.4S —077:12.6W,-12.0177777777778,-77.2016666666667,8.21423254272211
Maestro Diamond,2021,Bulk Carrier,Boarded,Port Au Prince,18:34.10N —072:24.05W,18.5694444444444,-72.4013888888889,3.14128434940154
Otago Harbour,2021,Bulk Carrier,Boarded,Cartagena,10:19.42N —075:31.73W,10.3283333333333,-75.5369444444444,9.08499000610755
Ikebana,2021,General Cargo,Boarded,Fazendinha,00:03.80S —051:06.03W,-0.0722222222222222,-51.1008333333333,9.05041819299456
Santos Eagle,2021,Bulk Carrier,Boarded,Callao,12:00.71S —077:11.63W,-12.0197222222222,-77.2008333333333,8.03680917913019
Name Withheld,2021,Product Tanker,Boarded,Fazendinha,00:03.7S —051:06.1W,-0.0519444444444444,-51.1002777777778,7.08694769252946
Warnow Beluga,2021,Container,Boarded,Callao,12:01.23S —077:11.02W,-12.0230555555556,-77.1838888888889,6.23558613234964
Nordorinoco,2021,Bulk Carrier,Boarded,Callao,12:01.5S —077:11.7W,-12.0180555555556,-77.1852777777778,6.65833201000896
Lord Vishnu,2021,Vehicle Carrier,Boarded,Callao,12:00.96S —077:11.59W,-12.0266666666667,-77.1997222222222,7.61742193224242
AS Sabrina,2021,Container,Boarded,Lafiteau Pilot,18:39.97N —072:23.55W,18.6769444444444,-72.3986111111111,6.87216184869086
Jose do Patrocinio,2021,Tanker,Boarded,Callao,12:00.32S —077:12.09W,-12.0088888888889,-77.2025,8.78293306662581
Nord Steady,2021,Product Tanker,Boarded,Buenaventura,03:53.42N —077:03.73W,3.895,-77.0702777777778,4.64654723195668
Lesedi Queen,2021,Bulk Carrier,Boarded,Port-Au-Prince,18:34.4N —072:20.9W,18.5677777777778,-72.3358333333333,2.70664037377185
TN Dawn,2021,Bulk Carrier,Boarded,Callao,12:01.64S —077:12.18W,-12.0344444444444,-77.205,7.90594500067486
Green Freezer,2021,Refrigerated Cargo,Boarded,Banana,06:02.00S —012:21.50E,-6.03333333333333,12.3638888888889,11.2458364005345
Mozart,2021,Container,Boarded,Around 98nm NW,01:04.13N —005:04.22E,1.07027777777778,5.07277777777778,179.219320018109
Rowayton Eagle,2021,Bulk Carrier,Boarded,Around 200nm SE,02:55.0N —001:56.6E,2.91666666666667,1.935,338.458178560089
Sea Phantom,2021,Product Tanker,Boarded,Around 50nm NE,02:00.02N —008:15.02E,2.00055555555556,8.25055555555556,100.719014690423
Lian Peng Yu 809,2021,Fishing Vessel,Hijacked,Around 83nm,00:51.43S —007:20.20E,-0.861944444444444,7.33888888888889,132.557903925693
Name Withheld,2021,Offshore Supply,Anchored,Luanda,08:45.12S —013:17.08E,-8.75333333333333,13.2855555555556,10.8182603008675
Flensburg,2021,Container,Boarded,Luanda,08:44.5S —013:15.1E,-8.73472222222222,13.2502777777778,11.4277080320719
Maersk Venturer,2021,Drilling Ship,Boarded,Takoradi,04:44.1N —001:35.6W,4.73361111111111,-1.585,26.4310084602054
Songa Calabria,2021,Container,Boarded,Luanda Outer,08:41.3S —013:17.7E,-8.68416666666667,13.2852777777778,17.7901131195401
Atlantic Princess,2021,Fishing Vessel,Boarded,Around 66nm,04:33.5N —000:15.6E,4.55138888888889,0.251666666666667,120.88842535143
Name Withheld,2021,Offshore Supply,Boarded,"Port Onne,",04:41.70N —007:10.02E,4.70277777777778,7.16722222222222,4.10526152954863
Name Withheld,2021,Product Tanker,Boarded,Fernao Veloso,14:21.8S —040:42.7E,-14.3522222222222,40.7019444444445,23.34204056529
Machitis,2021,Bulk Carrier,Boarded,"Conakry Roads,",09:18.2N —013:49.5W,9.30055555555556,-13.8180555555556,29.6160401587774
Carmencita,2021,Bulk Carrier,Boarded,Conakry,09:16.40N —013:48.69W,9.27777777777778,-13.8191666666667,31.9003193986601
Tampen,2021,Offshore Supply,Boarded,Owendo Inner,00:22.38N —009:24.27E,0.377222222222222,9.4075,5.39528640338072
NA,2021,Passenger Craft,Boarded,Bayelsa State,04:24.05N —006:15.05E,4.40138888888889,6.25138888888889,9.91884068428821
Pacific Dolphin,2021,Offshore Supply,Boarded,"Soyo Anchorage,",06:04.6S —012:18.7E,-6.06833333333333,12.3019444444444,10.4492269319021
Dalarna,2021,Bulk Carrier,Boarded,Monrovia Outer,06:20.72N —010:53.20W,6.35333333333333,-10.8888888888889,11.7337739472847
Tampen,2021,Offshore Supply,Boarded,Owendo,00:18.31N —009:24.03E,0.308611111111111,9.40083333333333,10.9685303475352
Name Withheld,2021,Container,Boarded,Around 46nm SW,03:11.42N —007:49.02E,3.195,7.81722222222222,86.9165997991048
Astro Perseus,2021,Tanker,Attempted,Singapore Straits,01:14.80N —104:03.00E,1.25555555555556,104.05,12.0689249130408
Nuri Bey,2021,Bulk Carrier,Attempted,Singapore Straits,01:03.0N —103:37.8E,1.05,103.618888888889,22.1460822995375
Santa Barbara,2021,Bulk Carrier,Attempted,"Callao Anchorage,",12:00.43S —077:12.85W,-12.0119444444444,-77.2236111111111,10.6477763548269
Telford 28,2021,Offshore Support,Attempted,Ciudad del,18:48.8N —091:46.3W,18.8022222222222,-91.7675,18.510655634936
Myrto,2021,Bulk Carrier,Attempted,Gulf of Aden,12:06.1N —044:26.5E,12.1002777777778,44.4347222222222,85.9519383653494
Maersk Cardiff,2021,Container,Fired upon,Around 120nm SSW,02:23.58N —005:31.00E,2.39944444444444,5.51666666666667,226.314956458418
Seaking,2021,Tanker,Attempted,Around 75nm WSW,00:59.8S —007:32.3E,-0.985555555555556,7.53416666666667,141.924760073274
Madrid Spirit,2021,LNG Tanker,Fired upon,Around 50nm SW of,00:43.91S —006:07.91E,-0.741944444444444,6.14194444444444,92.8772634511738
Blue Sea,2022,Tanker,Boarded,Singapore,01:16.55N –104:16.54E,1.2819444444444443,104.28166666666667,21.022012054829776
Bow Santos,2022,Chemical Tanker,Boarded,Singapore,01:14.18N –104:13.95E,1.2383333333333333,104.24305555555556,20.245064732826137
Hai Duong 29,2022,Offshore Tug,Boarded,Singapore,01:10.4N –103:28.7E,1.1677777777777778,103.46861111111112,13.98262038191851
Name Withheld,2022,Bulk Carrier,Boarded,Belawan,03:54.46N –098:47.17E,3.912777777777778,98.78805555555556,17.62149034110412
PS Stars,2022,Product Tanker,Boarded,"MOT Terminal,",05:47.22N –118:01.52E,5.789444444444444,118.03111111111112,11.130714860924858
Avalon,2022,Product Tanker,Boarded,Balikpapan,01:15.6S –116:47.1E,-1.2516666666666667,116.78361111111111,1.5744375628048513
FPMC C Jade,2022,Tanker,Boarded,Singapore,01:14.4N –104:04.0E,1.2344444444444445,104.06666666666666,10.492423738902929
Theodor,2022,Oldendorff,Boarded,Singapore,01:17.0N –104:18.4E,1.2833333333333332,104.30111111111111,22.926497711734466
Navios Bonheur,2022,Bulk Carrier,Boarded,Singapore,01:14.30N –104:01.86E,1.2416666666666667,104.04055555555556,10.353163285126394
Golden Leaf,2022,Bulk Carrier,Boarded,Singapore,01:14.9N –104:03.5E,1.2358333333333333,104.05138888888888,10.004547050241655
Delta Eurydice,2022,Tanker,Boarded,Singapore,01:14.9N –104:01.5E,1.2358333333333333,104.01805555555555,9.591049392043098
BW Cheetah,2022,Product Tanker,Boarded,Singapore,01:15.24N –104:08.78E,1.2566666666666666,104.155,12.917994397990057
African Merlin,2022,Bulk Carrier,Boarded,Singapore,01:02.82N –103:38.11E,1.0561111111111112,103.6363888888889,24.151560793329278
Flecha,2022,Bulk Carrier,Boarded,Singapore,01:14.58N –104:04.10E,1.2494444444444446,104.06944444444444,12.125036413937483
Penta,2022,Bulk Carrier,Boarded,Singapore,01:14.39N –104:03.45E,1.2441666666666666,104.0625,11.286153409427365
Daisy 2 Tanker,2022,Panama,Boarded,Singapore,01:14.20N –104:00.17E,1.238888888888889,104.00472222222223,10.150321817717614
Maha Jacqueline,2022,Bulk Carrier,Boarded,Singapore,01:15.5N –104:04.6E,1.2513888888888889,104.06833333333333,12.272349511023315
Procyon Leader,2022,Vehicle Carrier,Boarded,Batangas,13:45.4N –121:01.6E,13.751111111111111,121.01833333333333,2.9019829702162188
Siloso,2022,Bulk Carrier,Boarded,Jakarta,06:00.39S –106:54.15E,-6.010833333333333,106.90416666666667,18.962162513313295
Megali,2022,Product Tanker,Boarded,Singapore,01:14.30N –103:58.87E,1.2416666666666667,103.99083333333334,10.19748488464301
Kota Hapas,2022,Container,Boarded,Port of General,06:05.50N –125:09.30E,6.097222222222222,125.15833333333335,2.2670320407828233
CNC Lion,2022,Container,Boarded,Jakarta,06:00.55S –106:54.81E,-6.0152777777777775,106.9225,18.076797702211287
Selena,2022,Bulk Carrier,Boarded,Around 15nm,00:58.3N –105:07.0E,0.9675,105.11666666666666,71.50755103982748
Yong Xing Shun,2022,Hang,Boarded,Singapore,01:07.16N –103:31.39E,1.1211111111111112,103.5275,15.431168636696972
Magnum Energy,2022,Bulk Carrier,Boarded,Singapore,01:08.5N –103:28.5E,1.1347222222222222,103.46805555555555,12.510273280521984
Dream Star,2022,Bulk Carrier,Boarded,Singapore,01:16.6N –104:15.2E,1.2683333333333333,104.25055555555555,18.7869367779045
Tomini Unity,2022,Bulk Carrier,Boarded,Singapore,01:19.23N –104:22.52E,1.3230555555555557,104.38111111111111,28.46406793556437
Maersk Bering,2022,Product Tanker,Boarded,"Belawan Port,",03:47.28N –098:41.84E,3.791111111111111,98.70666666666666,3.1264305808461517
Nemrut Bay,2022,Bulk Carrier,Boarded,Singapore,01:20.1N –104:18.1E,1.333611111111111,104.30027777777778,21.08329690286401
Everest,2022,Tanker,Boarded,Singapore,01:16.7N –104:17.9E,1.2686111111111111,104.28583333333333,22.11245453984587
Desiree,2022,Sailing Vessel,Steaming,Around 14nm,11:50.17N –122:41.11E,11.838055555555556,122.6863888888889,28.838493249734217
African Lark,2022,Bulk Carrier,Boarded,Jakarta C,06:02.2S –106:54.2E,-6.033888888888889,106.90055555555556,16.62272024032763
Bulk Sao Paulo,2022,Bulk Carrier,Boarded,Singapore,01:08.9N –103:28.7E,1.1358333333333333,103.46861111111112,12.647748599990837
Iwami,2022,General Cargo,Boarded,Singapore,01:09.6N –103:27.2E,1.1516666666666666,103.45055555555555,11.541813053243448
Equinox,2022,Agnandoussa,Boarded,Singapore,01:18.7N –104:21.1E,1.3019444444444446,104.35027777777778,27.42750909732336
Target 10,2022,Tug Malaysia,Boarded,Singapore,01:14.8N –103:26.5E,1.2355555555555555,103.43472222222222,9.651031632469712
Modalwan No. 11,2022,Tug Malaysia,Boarded,Singapore,01:13.96N –103:30.53E,1.2433333333333334,103.51472222222222,7.2048325883418345
Name Withheld,2022,Product Tanker,Boarded,Sandakan,05:49.39N –118:08.22E,5.8275,118.13944444444445,2.7686348639014984
Nord Aquarius,2022,Bulk Carrier,Boarded,Belawan,03:56.0N –098:47.4E,3.9333333333333336,98.78444444444445,17.860684359233765
HK Tug 9,2022,Tug Singapore,Boarded,Singapore,01:17.30N –104:20.30E,1.2916666666666665,104.34166666666667,26.83954829514137
Canopus Leader,2022,Vehicle Carrier,Boarded,"Batangas Port,",13:45.4N –121:02.3E,13.751111111111111,121.03416666666666,2.28266909634822
Nord Adriatic,2022,Bulk Carrier,Boarded,Singapore,01:16.66N –104:17.66E,1.285,104.30166666666666,22.91144982152605
HK Tug 9,2022,Tug Singapore,Boarded,Singapore,01:19.48N –104:18.31E,1.33,104.3086111111111,21.99314427784831
Saga Fortune,2022,General Cargo,Boarded,Panjang,05:25.50S –105:18.72E,-5.430555555555556,105.32,5.014423524938931
Heilan Bright,2022,Bulk Carrier,Boarded,Singapore,01:09.3N –103:27.4E,1.1508333333333332,103.45111111111112,11.579510189297174
Minoan Grace,2022,Bulk Carrier,Boarded,Singapore,01:09.20N –103:27.24E,1.1555555555555554,103.45666666666666,12.309458482921045
TC Pacific,2022,Tug Panama,Boarded,Singapore,01:08.99N –103:28.37E,1.1608333333333334,103.47694444444444,14.640290555059213
Wayne,2022,Tug Vanuatu,Boarded,Around 7nm,01:21.26N –103:17.61E,1.3572222222222223,103.30027777777778,16.27701911395102
KT Birdie,2022,Bulk Carrier,Boarded,Singapore,01:03.52N –103:36.65E,1.0644444444444445,103.61805555555554,22.253846896405374
Captain Antonis,2022,Bulk Carrier,Boarded,Singapore,01:02.86N –103:37.92E,1.0572222222222223,103.64222222222222,24.810433915254894
Eastern Mercy,2022,Bulk Carrier,Boarded,Singapore,01:03.16N –103:38.23E,1.0544444444444445,103.63972222222223,24.501096725918107
Songa Challenge,2022,Chemical Tanker,Boarded,Vung Tau,10:11.4N –107:01.9E,10.184444444444445,107.01916666666666,19.238833286028818
HK Tug 9,2022,Tug Singapore,Boarded,Vung Tau,10:22.58N –107:02.40E,10.382777777777779,107.04444444444444,5.964118227014453
Mid Eagle,2022,Chemical Tanker,Boarded,Kandla,22:46.75N –070:03.69E,22.787499999999998,70.06916666666666,23.353128071573707
Wawasan Topaz,2022,Chemical Tanker,Boarded,"CUFL Jetty,",22:14.3N –091:49.6E,22.234166666666667,91.81833333333333,11.62385221284564
Taizhou Pioneer,2022,Bulk Carrier,Boarded,Chittagong,22:13.5N –091:44.1E,22.218055555555555,91.73361111111112,16.725380058273384
B-LPG Sophia,2022,LPG Tanker,Boarded,Chittagong,22:11.23N –091:47.10E,22.189722222222223,91.78611111111111,17.12051207050083
Name Withheld,2022,Product Tanker,Boarded,Chittagong,22:13.6N –091:43.8E,22.21833333333333,91.71888888888888,17.660437914155214
Kota Rancak,2022,Container,Boarded,Chittagong,22:08.3N –091:43.3E,22.134166666666665,91.7175,25.4953290205361
Blue Marlin,2022,Heavy Load,Boarded,"Pussur River,",21:56.06N –089:31.70E,21.935,89.53611111111111,47.599406065657384
Oriental Hibiscus,2022,Chemical Tanker,Boarded,Kandla,22:47.6N –070:04.1E,22.785,70.06694444444445,23.477738753277986
AS Elenia,2022,Bulk Carrier,Boarded,Mongla Outer,21:27.5N –089:35.9E,21.45138888888889,89.58583333333333,80.88172943428255
Name Withheld,2022,Bulk Carrier,Boarded,Macapa,00:01.9N –050:59.7W,0.019166666666666665,-50.98527777777778,8.804025938655423
Vega Rose,2022,Bulk Carrier,Boarded,Callao,12:00.8S –077:12.8W,-12.002222222222223,-77.20222222222222,9.176624282470666
KT Birdie,2022,Bulk Carrier,Boarded,Macapa,00:02.1N –050:59.5W,0.03361111111111111,-50.984722222222224,8.873851009322832
Berge,2022,Galdhopiggen,Boarded,Guanta,10:16.3N –064:34.7W,10.2675,-64.56861111111111,4.798598765198192
STH Oslo,2022,Bulk Carrier,Boarded,Callao,12:01.05S –077:11.38W,-12.018055555555556,-77.19388888888889,7.455017265503233
Atlantic Elm,2022,Bulk Carrier,Boarded,Callao,12:01.5S –007:13.2W,-12.018055555555556,-7.217222222222222,461.5853857294178
Tampa Trader,2022,Container,Boarded,"Port Lafiteau,",18:40.0N –072:23.5W,18.666666666666668,-72.38472222222222,8.478533444474994
Daido Ambition,2022,Bulk Carrier,Boarded,Callao,12:00.0S –077:12.7W,-12.0,-77.20194444444445,9.301230317093774
Aries Leader,2022,Vehicle Carrier,Boarded,Callao,12:01.0S –077:12.0W,-12.016666666666667,-77.2,8.111003169646603
Algol,2022,Container,Boarded,Callao,12:01.61S –077:11.83W,-12.033611111111112,-77.2063888888889,8.075083549309916
Azzura,2022,Bulk Carrier,Boarded,Macapa,00:03.85S –051:06.50W,-0.07361111111111111,-51.11388888888889,7.828300845261437
CS Candy,2022,Bulk Carrier,Boarded,Georgetown,07:02.6N –057:58.5W,7.035,-57.96805555555556,32.83254714537379
Jindal Pioneer,2022,Drilling Platform,Boarded,Around 34nm,18:24.00N –093:47.68W,18.4,-93.80222222222223,17.96922189236934
Industrial Emma,2022,General Cargo,Boarded,GNIC,06:48.2N –058:10.2W,6.8005555555555555,-58.16722222222222,1.3906680158701286
Laax,2022,Bulk Carrier,Boarded,Macapa,00:03.1N –050:59.7W,0.05027777777777778,-50.98527777777778,8.539769964561398
Jose Do Patrocinio,2022,Tanker,Boarded,Callao,11:58.63S –077:12.15W,-11.984166666666667,-77.20416666666667,10.639520880532737
Tahoe Spirit,2022,Tanker,Boarded,Callao,12:00.72S –077:13.83W,-12.02,-77.23972222222223,11.977428193419158
Largo Evolution,2022,Product Tanker,Boarded,"BMC Pier,",06:21.1N –010:47.8W,6.3502777777777775,-10.785555555555556,5.641795838079691
B. Ocean,2022,Product Tanker,Hijacked,Around 59nm,04:22.7N –004:10.5W,4.368611111111111,-4.168055555555556,94.50635285363232
Surfer 3601,2022,Crew Boat,Boarded,Luanda,08:47.5S –013:15.2E,-8.784722222222221,13.250555555555556,6.032522435122696
Isabella M,2022,Bulk Carrier,Boarded,"Berth N,",29:52.25S –031:01.98E,-29.87361111111111,31.043888888888887,2.246590954649349
BW Thor,2022,LPG Tanker,Boarded,Luanda,08:44.3S –013:17.7E,-8.734166666666665,13.285277777777777,12.662306689876242
AG. Nektarios,2022,Bulk Carrier,Boarded,Takoradi,04:54.1N –001:41.2W,4.900277777777778,-1.683888888888889,5.064122508720261
Arch Gabriel,2022,Bulk Carrier,Boarded,Around 261nm SE,01:31.20N –001:30.68E,1.5222222222222221,1.518888888888889,477.4689117332824
Margret,2022,Oldendorff,Boarded,Takoradi,04:53.9N –001:40.9W,4.885833333333333,-1.6691666666666665,7.345505041343002
Cabinda Express,2022,Container,Boarded,"Matadi Port,",05:50.0S –013:25.8E,-5.833333333333333,13.418888888888889,4.926470183368482
V Atlas,2022,Bulk Carrier,Boarded,Takoradi,04:53.73N –001:42.39W,4.90361111111111,-1.7108333333333332,3.4096809748008194
Matadi Express,2022,Container,Boarded,"Soyo Anchorage,",06:07.5S –012:12.6E,-6.118055555555555,12.201666666666666,18.608609060195455
Aconcagua Bay,2022,Refrigerated,Boarded,Takoradi,04:54.2N –001:41.7W,4.900555555555556,-1.6852777777777779,4.93882931412545
Harmonious,2022,Bulk Carrier,Boarded,Takoradi,04:53.95N –001:40.06W,4.909722222222221,-1.6683333333333332,5.796810821169064
B. Ocean,2022,Product Tanker,Boarded,Around 236nm,01:18.8N –004:39.0W,1.3022222222222222,-4.65,425.87211200015804
Name Withheld,2022,Crew Boat,Boarded,Around 48nm SE,02:34.77N –009:11.05E,2.588055555555555,9.184722222222222,76.08639859957876
Kota Hapas,2022,Container,Attempted,Port of General,06:05.50N –125:09.30E,6.097222222222222,125.15833333333335,2.2670320407828233
Maersk Londrina,2022,Container,Attempted,Around 32nm,02:01.75N –104:39.26E,2.0375,104.65722222222223,64.77128640052776
Warnow Mate,2022,Container,Attempted,"Takoradi Anchorage,",04:43.98N –001:41.69W,4.743888888888889,-1.7025000000000001,18.224322126529085
Merchia,2023,Bulk Carrier,Boarded,Malacca Straits,01:24.20N –103:03.33E,1.4055555555555554,103.05916666666667,31.96275376604816
HK Tug 3,2023,Tug Singapore,Boarded,Singapore,01:17.8N –104:10.5E,1.2855555555555553,104.16805555555555,10.796245907377164
Izumi,2023,Bulk Carrier,Boarded,Singapore,01:02.53N –103:38.85E,1.0480555555555557,103.65694444444445,26.352245549719704
LBC Green,2023,Bulk Carrier,Boarded,Panjang,05:30.0S –105:17.2E,-5.5,105.28388888888888,4.791240187919789
HK Tug 9,2023,Tug Singapore,Steaming,Around 2.8nm,01:17.57N –104:10.52E,1.2991666666666666,104.18111111111112,10.613770661658013
HK TUG 2,2023,Tug Singapore,Boarded,Singapore,01:11.50N –103:51.74E,1.1972222222222222,103.87055555555555,5.7609785062875805
Spica Harmony,2023,Bulk Carrier,Boarded,Singapore,01:15.7N –104:12.3E,1.2519444444444445,104.20083333333334,15.96038890632798
Ocean Creation,2023,Bulk Carrier,Boarded,Singapore,01:15.9N –104:11.9E,1.2525,104.18583333333333,14.930014254407585
Metis,2023,Product Tanker,Boarded,Panjang,05:29.90S –105:18.14E,-5.508333333333334,105.30388888888889,3.997541895648025
Chios Trinity,2023,Bulk Carrier,Boarded,Singapore,01:04.06N –103:35.72E,1.0683333333333334,103.60333333333332,20.717027146511576
Merkur Horizon,2023,Container,Boarded,Manila,14:35.8N –120:52.0E,14.585555555555556,120.86666666666666,10.81773723667731
CO Nagoya,2023,Container,Boarded,Manila,14:32.81N –120:53.08E,14.555833333333334,120.88555555555556,8.108507342270522
Stolt Sakura,2023,Product Tanker,Boarded,Belawan,03:55.5N –098:44.9E,3.9180555555555556,98.73583333333333,12.210311854757363
Volta,2023,Bulk Carrier,Boarded,Singapore,01:04.1N –103:40.7E,1.0669444444444445,103.66861111111112,26.4534893945722
Prabhu Shakti,2023,Bulk Carrier,Boarded,Singapore,01:05.79N –103:33.36E,1.1052777777777778,103.56,17.487126673506925
Gibraltar Eagle,2023,Bulk Carrier,Boarded,Singapore,01:08.6N –103:28.7E,1.135,103.46861111111112,12.564249906782376
Name Withheld,2023,Chemical Tanker,Boarded,"OSM Jetty 1,",01:46.16N –101:21.73E,1.771111111111111,101.37027777777777,4.371449833045152
Ever Boomy,2023,Container,Boarded,Manila,14:36.5N –120:52.0E,14.601388888888888,120.86666666666666,10.88918683306891
Maersk Ningbo,2023,Container,Anchored,Manila,14:33.45N –120:55.55E,14.5625,120.93194444444445,4.810957819661475
Lion Kimtrans TB,2023,6 Tug Malaysia,Boarded,Singapore,01:16.8N –104:06.8E,1.2688888888888887,104.10222222222221,10.691795941387173
Rainbow Star,2023,Product Tanker,Boarded,Singapore,01:15.5N –104:13.0E,1.2513888888888889,104.21666666666667,17.155171667092137
Lanpan 30,2023,Tug Singapore,Steaming,Singapore,01:12.90N –103:21.98E,1.2249999999999999,103.37722222222222,11.362273627261779
Corinthian Phoenix,2023,Bulk Carrier,Steaming,Singapore,01:26.3N –104:30.4E,1.4341666666666666,104.50111111111111,33.24194590296502
Nord Adriatic,2023,Bulk Carrier,Boarded,Singapore,01:04.41N –103:42.24E,1.0780555555555555,103.70666666666666,22.056512325276877
Orange Harmony,2023,Bulk Carrier,Boarded,Singapore,01:17.3N –104:02.0E,1.2841666666666665,104.03333333333333,10.031950396993485
Merkur Horizon,2023,Container,Boarded,Manila,14:36.7N –120:50.5E,14.601944444444444,120.83472222222221,13.796106527917525
CL Century,2023,Bulk Carrier,Boarded,Singapore,01:09.83N –103:26.77E,1.1730555555555555,103.45472222222223,12.761135128141852
Sea Vigour,2023,Tanker,Boarded,Singapore,01:05.4N –103:42.8E,1.0844444444444443,103.70222222222222,22.28040091916695
Bonny Island,2023,Bulk Carrier,Boarded,Singapore,01:16.47N –104:11.87E,1.2797222222222222,104.20750000000001,14.232281156770902
Lila Ace,2023,Product Tanker,Boarded,Dumai Inner,01:42.2N –101:28.7E,1.7005555555555556,101.46861111111112,2.4409593695357685
Marianna Golden,2023,LPG Tanker,Boarded,Tanjung Priok,06:01.0S –106:54.2E,-6.016666666666667,106.90055555555556,18.444542019898083
Atlantic Prestige,2023,Bulk Carrier,Boarded,Singapore,01:05.6N –103:33.4E,1.085,103.55111111111111,15.647706559246016
Efraim A.,2023,Bulk Carrier,Boarded,Singapore,01:16.53N –104:14.78E,1.281388888888889,104.255,18.429845158768735
